Team,ForAgainst,Date,Venue,Result,GF,GA,Sh_Standard,SoT_percent_Standard,Dist_Standard,G_minus_xG_Expected,Opponent,xGF,xGA,opp_elo_pre,elo_pre,coach,within_season_change
Hoffenheim,For,2022-04-10 00:00:00,Away,L,0,3,3,0,18.5,-0.2,RB Leipzig,0.2,1.5,1635.055313,1551.59046,Sebastian Hoeneß,FALSE
Hoffenheim,For,2022-04-17 00:00:00,Home,D,0,0,16,18.8,17.4,-1,Greuther Furth,1,0.3,1421.113178,1543.947601,Sebastian Hoeneß,FALSE
Hoffenheim,For,2022-04-23 00:00:00,Away,D,2,2,10,40,18.6,0.3,Eintracht Frankfurt,0.7,1.3,1544.422569,1540.552437,Sebastian Hoeneß,FALSE
Hoffenheim,For,2022-04-30 00:00:00,Home,L,3,4,19,36.8,14.5,1,Freiburg,2,2.4,1567.913212,1540.663823,Sebastian Hoeneß,FALSE
Hoffenheim,For,2022-05-07 00:00:00,Home,L,2,4,12,41.7,16.7,-0.5,Bayer Leverkusen,2.5,4,1609.236714,1531.44652,Sebastian Hoeneß,FALSE
Hoffenheim,For,2022-05-14 00:00:00,Away,L,1,5,10,20,17,-0.6,Monchengladbach,1.6,3.2,1528.132858,1523.648823,Sebastian Hoeneß,FALSE
Hoffenheim,For,2022-08-06 00:00:00,Away,L,1,3,2,50,23.5,0.9,Monchengladbach,0.1,1.9,1538.003804,1513.777877,André Breitenreiter,FALSE
Hoffenheim,For,2022-08-13 00:00:00,Home,W,3,2,22,50,17.8,0.4,Bochum,2.6,1.5,1498.258049,1504.474027,André Breitenreiter,FALSE
Hoffenheim,For,2022-08-20 00:00:00,Away,W,3,0,10,50,14.2,1.5,Bayer Leverkusen,1.5,1.2,1602.247761,1514.295136,André Breitenreiter,FALSE
Hoffenheim,For,2022-08-27 00:00:00,Home,W,1,0,21,23.8,19.8,-0.9,Augsburg,1.9,0.6,1458.526886,1526.773891,André Breitenreiter,FALSE
Hoffenheim,For,2022-09-02 00:00:00,Away,L,0,1,7,28.6,15.8,-0.5,Dortmund,0.5,2,1666.076825,1534.834465,André Breitenreiter,FALSE
Hoffenheim,For,2022-09-18 00:00:00,Home,D,0,0,10,30,17.9,-0.7,Freiburg,0.7,1,1583.377018,1538.627509,André Breitenreiter,FALSE
Hoffenheim,For,2022-10-02 00:00:00,Away,D,1,1,16,25,16.5,-0.4,Hertha BSC,1.4,0.9,1442.267399,1539.908428,André Breitenreiter,FALSE
Hoffenheim,For,2022-10-07 00:00:00,Home,L,1,2,17,35.3,16.5,-0.7,Werder Bremen,1.7,1.3,1453.684894,1537.169815,André Breitenreiter,FALSE
Hoffenheim,For,2022-10-14 00:00:00,Away,W,3,0,15,33.3,17.8,-0.2,Schalke 04,3.2,0.7,1357.688932,1524.812129,André Breitenreiter,FALSE
Hoffenheim,For,2022-10-22 00:00:00,Home,L,0,2,7,42.9,15.1,-0.8,Bayern Munich,0.8,2.4,1737.489253,1530.341534,André Breitenreiter,FALSE
Monchengladbach,For,2022-02-26 00:00:00,Home,D,2,2,26,38.5,14.4,-0.4,Wolfsburg,2.4,1.4,1524.512776,1519.462791,Adi Hütter,FALSE
Monchengladbach,For,2022-03-05 00:00:00,Away,L,2,3,8,37.5,13.6,1.1,Stuttgart,0.9,2.4,1437.948438,1519.608131,Adi Hütter,FALSE
Monchengladbach,For,2022-03-12 00:00:00,Home,W,2,0,12,33.3,15.1,0.2,Hertha BSC,1.8,0.6,1438.362684,1507.30012,Adi Hütter,FALSE
Monchengladbach,For,2022-04-03 00:00:00,Home,D,1,1,16,43.8,21.6,-0.5,Mainz 05,1.5,1.8,1518.50381,1515.341576,Adi Hütter,FALSE
Monchengladbach,For,2022-04-09 00:00:00,Away,W,2,0,16,31.3,17.6,-0.7,Greuther Furth,2.7,0.5,1428.666502,1515.43259,Adi Hütter,FALSE
Monchengladbach,For,2022-04-16 00:00:00,Home,L,1,3,17,29.4,14.5,-0.2,Koln,1.2,2,1518.049619,1522.985915,Adi Hütter,FALSE
Monchengladbach,For,2022-04-23 00:00:00,Away,D,3,3,6,50,18.6,1.4,Freiburg,1.6,2.3,1569.530459,1512.843846,Adi Hütter,FALSE
Monchengladbach,For,2022-05-02 00:00:00,Home,W,3,1,9,66.7,18,1.5,RB Leipzig,1.5,1.1,1639.094977,1514.461093,Adi Hütter,FALSE
Monchengladbach,For,2022-05-08 00:00:00,Away,D,1,1,12,50,18.3,-0.4,Eintracht Frankfurt,1.4,0.8,1535.924281,1527.901999,Adi Hütter,FALSE
Monchengladbach,For,2022-05-14 00:00:00,Home,W,5,1,17,47.1,15.1,1.8,Hoffenheim,3.2,1.6,1523.648823,1528.132858,Adi Hütter,FALSE
Monchengladbach,For,2022-08-06 00:00:00,Home,W,3,1,18,38.9,16.2,1.1,Hoffenheim,1.9,0.1,1513.777877,1538.003804,Daniel Farke,FALSE
Monchengladbach,For,2022-08-13 00:00:00,Away,D,2,2,14,57.1,16.7,0.7,Schalke 04,1.3,1.4,1351.029194,1547.307654,Daniel Farke,FALSE
Monchengladbach,For,2022-08-19 00:00:00,Home,W,1,0,9,44.4,21,-1.7,Hertha BSC,2.7,1,1436.227051,1542.191357,Daniel Farke,FALSE
Monchengladbach,For,2022-08-27 00:00:00,Away,D,1,1,5,60,17.9,0.5,Bayern Munich,0.5,2.8,1760.98007,1549.232634,Daniel Farke,FALSE
Monchengladbach,For,2022-09-04 00:00:00,Home,L,0,1,14,14.3,16.8,-1.2,Mainz 05,1.2,0.6,1524.009552,1554.67009,Daniel Farke,FALSE
Monchengladbach,For,2022-09-11 00:00:00,Away,D,0,0,14,35.7,15,-1.2,Freiburg,1.2,1.1,1584.544685,1543.789892,Daniel Farke,FALSE
Monchengladbach,For,2022-09-17 00:00:00,Home,W,3,0,21,47.6,18,0.3,RB Leipzig,2.7,0.9,1615.515586,1544.957559,Daniel Farke,FALSE
Monchengladbach,For,2022-10-01 00:00:00,Away,L,1,5,13,61.5,12.8,-1.3,Werder Bremen,2.3,1.9,1440.451784,1556.960916,Daniel Farke,FALSE
Monchengladbach,For,2022-10-09 00:00:00,Home,W,5,2,13,38.5,18.1,2,Koln,3,1.3,1540.623483,1543.727806,Daniel Farke,FALSE
Monchengladbach,For,2022-10-15 00:00:00,Away,D,2,2,9,55.6,15.4,1.2,Wolfsburg,0.8,1.8,1515.159904,1553.638459,Daniel Farke,FALSE
Monchengladbach,For,2022-10-22 00:00:00,Home,L,1,3,7,42.9,14,0,Eintracht Frankfurt,1,1.9,1554.838298,1552.535463,Daniel Farke,FALSE
Hertha BSC,For,2022-03-05 00:00:00,Home,L,1,4,10,40,17.1,0.6,Eintracht Frankfurt,0.4,1.2,1551.573349,1445.398431,Tayfun Korkut,FALSE
Hertha BSC,For,2022-03-12 00:00:00,Away,L,0,2,12,25,21.7,-0.6,Monchengladbach,0.6,1.8,1507.30012,1438.362684,Tayfun Korkut,FALSE
Hertha BSC,For,2022-03-19 00:00:00,Home,W,3,0,13,46.2,17.1,1.7,Hoffenheim,1.3,0.8,1577.413968,1430.321228,Felix Magath,TRUE
Hertha BSC,For,2022-04-02 00:00:00,Away,L,1,2,7,57.1,13.9,0.2,Bayer Leverkusen,0.8,1.5,1601.231345,1444.318859,Felix Magath,FALSE
Hertha BSC,For,2022-04-09 00:00:00,Home,L,1,4,11,27.3,17.4,-0.7,Union Berlin,0.7,1.8,1545.698268,1438.551242,Felix Magath,FALSE
Hertha BSC,For,2022-04-16 00:00:00,Away,W,1,0,13,7.7,17.8,-0.1,Augsburg,1.1,1,1463.487758,1431.540995,Felix Magath,FALSE
Hertha BSC,For,2022-04-24 00:00:00,Home,W,2,0,9,22.2,13.2,0.6,Stuttgart,1.4,0.6,1459.064223,1442.457914,Felix Magath,FALSE
Hertha BSC,For,2022-04-30 00:00:00,Away,D,1,1,11,45.5,13.8,-0.5,Arminia,1.5,0.5,1438.810468,1452.935518,Felix Magath,FALSE
Hertha BSC,For,2022-05-07 00:00:00,Home,L,1,2,9,0,22,-0.1,Mainz 05,1.1,0.7,1502.76769,1452.529191,Felix Magath,FALSE
Hertha BSC,For,2022-05-14 00:00:00,Away,L,1,2,4,0,21.4,0,Dortmund,1,1.3,1657.580993,1443.965177,Felix Magath,FALSE
Hertha BSC,For,2022-08-06 00:00:00,Away,L,1,3,7,42.9,20.3,0.7,Union Berlin,0.3,1,1589.374447,1439.440398,Sandro Schwarz,FALSE
Hertha BSC,For,2022-08-13 00:00:00,Home,D,1,1,12,41.7,16.3,-0.7,Eintracht Frankfurt,1.7,1.6,1530.468944,1433.506514,Sandro Schwarz,FALSE
Hertha BSC,For,2022-08-19 00:00:00,Away,L,0,1,17,23.5,18,-1,Monchengladbach,1,2.7,1542.191357,1436.227051,Sandro Schwarz,FALSE
Hertha BSC,For,2022-08-27 00:00:00,Home,L,0,1,13,23.1,22.2,-0.5,Dortmund,0.5,2.7,1661.925833,1429.185773,Sandro Schwarz,FALSE
Hertha BSC,For,2022-09-04 00:00:00,Away,W,2,0,15,40,16.5,-0.1,Augsburg,2.1,0.4,1450.466312,1425.034781,Sandro Schwarz,FALSE
Hertha BSC,For,2022-09-10 00:00:00,Home,D,2,2,17,35.3,17.8,0.1,Bayer Leverkusen,1.9,1.3,1587.434022,1435.765455,Sandro Schwarz,FALSE
Hertha BSC,For,2022-09-16 00:00:00,Away,D,1,1,4,50,19.4,0.6,Mainz 05,0.4,0.7,1524.704188,1439.873155,Sandro Schwarz,FALSE
Hertha BSC,For,2022-10-02 00:00:00,Home,D,1,1,14,35.7,19.6,0.1,Hoffenheim,0.9,1.4,1539.908428,1442.267399,Sandro Schwarz,FALSE
Hertha BSC,For,2022-10-09 00:00:00,Home,D,2,2,12,16.7,22.8,0.4,Freiburg,1.6,1,1590.392101,1445.006012,Sandro Schwarz,FALSE
Hertha BSC,For,2022-10-15 00:00:00,Away,L,2,3,14,28.6,16.6,-0.3,RB Leipzig,2.3,2.9,1606.804795,1448.962291,Sandro Schwarz,FALSE
Hertha BSC,For,2022-10-23 00:00:00,Home,W,2,1,10,40,19.3,1.2,Schalke 04,0.8,0.6,1352.159527,1443.216622,Sandro Schwarz,FALSE
Augsburg,For,2022-03-04 00:00:00,Away,W,1,0,7,14.3,18.2,0.5,Arminia,0.5,0.2,1482.511511,1441.401625,Markus Weinzierl,FALSE
Augsburg,For,2022-03-19 00:00:00,Away,L,2,3,10,40,17.4,1,Stuttgart,1,2.2,1452.873339,1452.579372,Markus Weinzierl,FALSE
Augsburg,For,2022-04-03 00:00:00,Home,W,3,0,13,30.8,16.2,1.4,Wolfsburg,1.6,1.1,1517.549157,1442.587833,Markus Weinzierl,FALSE
Augsburg,For,2022-04-06 00:00:00,Home,W,2,1,10,30,21.9,0.2,Mainz 05,1.8,1.8,1518.412796,1454.712526,Markus Weinzierl,FALSE
Augsburg,For,2022-04-09 00:00:00,Away,L,0,1,6,16.7,22,-0.2,Bayern Munich,0.2,1.5,1765.285613,1466.525696,Markus Weinzierl,FALSE
Augsburg,For,2022-04-16 00:00:00,Home,L,0,1,13,15.4,15.3,-1,Hertha BSC,1,1.1,1431.540995,1463.487758,Markus Weinzierl,FALSE
Augsburg,For,2022-04-24 00:00:00,Away,W,2,0,11,36.4,16.9,0.1,Bochum,1.9,1.1,1505.125319,1452.570839,Markus Weinzierl,FALSE
Augsburg,For,2022-04-30 00:00:00,Home,L,1,4,12,33.3,14.2,-0.7,Koln,1.7,2.5,1535.882849,1464.072047,Markus Weinzierl,FALSE
Augsburg,For,2022-05-08 00:00:00,Away,L,0,4,6,16.7,22.4,-0.3,RB Leipzig,0.3,3.2,1625.654071,1456.10999,Markus Weinzierl,FALSE
Augsburg,For,2022-05-14 00:00:00,Home,W,2,1,7,28.6,18.3,0.9,Greuther Furth,1.1,0.5,1419.079685,1450.636163,Markus Weinzierl,FALSE
Augsburg,For,2022-08-06 00:00:00,Home,L,0,4,11,18.2,17.4,-0.7,Freiburg,0.7,1.2,1558.386912,1459.730384,Enrico Maaßen,FALSE
Augsburg,For,2022-08-13 00:00:00,Away,W,2,1,6,66.7,19,1.6,Bayer Leverkusen,0.4,2.5,1616.649709,1452.496012,Enrico Maaßen,FALSE
Augsburg,For,2022-08-20 00:00:00,Home,L,1,2,7,28.6,21.9,0.5,Mainz 05,0.5,2.1,1524.001338,1466.897959,Enrico Maaßen,FALSE
Augsburg,For,2022-08-27 00:00:00,Away,L,0,1,11,9.1,17.1,-0.6,Hoffenheim,0.6,1.9,1526.773891,1458.526886,Enrico Maaßen,FALSE
Augsburg,For,2022-09-04 00:00:00,Home,L,0,2,7,14.3,21.6,-0.4,Hertha BSC,0.4,2.1,1425.034781,1450.466312,Enrico Maaßen,FALSE
Augsburg,For,2022-09-09 00:00:00,Away,W,1,0,15,40,22.5,0,Werder Bremen,1,1.3,1446.658861,1439.735638,Enrico Maaßen,FALSE
Augsburg,For,2022-09-17 00:00:00,Home,W,1,0,10,40,12.9,-0.7,Bayern Munich,1.7,1.6,1744.737874,1449.934878,Enrico Maaßen,FALSE
Augsburg,For,2022-10-02 00:00:00,Away,W,3,2,12,50,17.6,1.6,Schalke 04,1.4,1.8,1369.534985,1466.837787,Enrico Maaßen,FALSE
Augsburg,For,2022-10-08 00:00:00,Home,D,1,1,17,29.4,14.8,-1,Wolfsburg,2,1.8,1516.370342,1474.108181,Enrico Maaßen,FALSE
Augsburg,For,2022-10-16 00:00:00,Away,L,2,3,5,40,20.8,1.6,Koln,0.4,1.5,1530.71283,1475.31862,Enrico Maaßen,FALSE
Augsburg,For,2022-10-22 00:00:00,Home,D,3,3,8,25,18.1,1.4,RB Leipzig,1.6,2.4,1612.550463,1466.89962,Enrico Maaßen,FALSE
Dortmund,For,2022-03-13 00:00:00,Home,W,1,0,19,15.8,15,-1,Arminia,2,0.7,1471.333764,1670.220562,Marco Rose,FALSE
Dortmund,For,2022-03-16 00:00:00,Away,W,1,0,11,36.4,16,0.2,Mainz 05,0.8,0.9,1515.446135,1675.049056,Marco Rose,FALSE
Dortmund,For,2022-03-20 00:00:00,Away,D,1,1,9,33.3,18.9,-0.2,Koln,1.2,1.1,1513.072017,1680.753316,Marco Rose,FALSE
Dortmund,For,2022-04-02 00:00:00,Home,L,1,4,10,20,17.4,0.3,RB Leipzig,0.7,1.1,1623.549437,1676.269878,Marco Rose,FALSE
Dortmund,For,2022-04-08 00:00:00,Away,W,2,0,12,33.3,17.3,0.1,Stuttgart,1.9,1.7,1462.717479,1664.764002,Marco Rose,FALSE
Dortmund,For,2022-04-23 00:00:00,Away,L,1,3,6,16.7,19.2,-0.3,Bayern Munich,1.3,1.7,1771.072314,1675.32815,Marco Rose,FALSE
Dortmund,For,2022-04-30 00:00:00,Home,L,3,4,16,43.8,17.1,-1,Bochum,4,1.6,1493.624112,1668.016186,Marco Rose,FALSE
Dortmund,For,2022-05-07 00:00:00,Away,W,3,1,8,50,14.2,1.5,Greuther Furth,1.5,1.3,1423.280913,1653.379765,Marco Rose,FALSE
Dortmund,For,2022-05-14 00:00:00,Home,W,2,1,7,14.3,17.9,0.7,Hertha BSC,1.3,1,1443.965177,1657.580993,Marco Rose,FALSE
Dortmund,For,2022-08-06 00:00:00,Home,W,1,0,14,28.6,17.8,-0.8,Bayer Leverkusen,1.8,1.3,1625.602921,1662.105772,Edin Terzic,FALSE
Dortmund,For,2022-08-12 00:00:00,Away,W,3,1,13,46.2,20.6,1.9,Freiburg,1.1,1,1565.621284,1671.058984,Edin Terzic,FALSE
Dortmund,For,2022-08-20 00:00:00,Home,L,2,3,6,66.7,21.2,1.5,Werder Bremen,0.5,1.3,1426.883087,1678.114097,Edin Terzic,FALSE
Dortmund,For,2022-08-27 00:00:00,Away,W,1,0,22,27.3,14.5,-1.7,Hertha BSC,2.7,0.5,1429.185773,1661.925833,Edin Terzic,FALSE
Dortmund,For,2022-09-02 00:00:00,Home,W,1,0,15,33.3,13.3,-1,Hoffenheim,2,0.5,1534.834465,1666.076825,Edin Terzic,FALSE
Dortmund,For,2022-09-10 00:00:00,Away,L,0,3,5,0,12.8,-0.6,RB Leipzig,0.6,2,1603.557757,1672.469342,Edin Terzic,FALSE
Dortmund,For,2022-09-17 00:00:00,Home,W,1,0,17,29.4,14.1,-0.8,Schalke 04,1.8,0.1,1372.739501,1660.511514,Edin Terzic,FALSE
Dortmund,For,2022-10-01 00:00:00,Away,L,2,3,22,36.4,16.4,-1.5,Koln,2.5,1.9,1526.876692,1663.71603,Edin Terzic,FALSE
Dortmund,For,2022-10-08 00:00:00,Home,D,2,2,12,50,15.5,0.4,Bayern Munich,1.6,0.6,1733.803339,1649.96924,Edin Terzic,FALSE
Dortmund,For,2022-10-16 00:00:00,Away,L,0,2,14,42.9,18.3,-0.8,Union Berlin,0.8,1.9,1620.222219,1652.336415,Edin Terzic,FALSE
Werder Bremen,For,2021-03-10 00:00:00,Away,W,2,0,5,40,12.4,0.4,Arminia,1.6,3.1,1450.34372,1474.474669,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-03-13 00:00:00,Home,L,1,3,8,50,16.6,0,Bayern Munich,1,3.9,1754.649169,1483.781239,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-03-20 00:00:00,Home,L,1,2,10,40,17.1,0.4,Wolfsburg,0.6,0.9,1599.978234,1480.306128,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-04-04 00:00:00,Away,L,0,1,10,20,23.3,-0.4,Stuttgart,0.4,0.7,1492.400721,1473.620518,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-04-10 00:00:00,Home,L,1,4,11,9.1,21.7,-0.7,RB Leipzig,1.7,1.5,1671.086127,1464.16053,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-04-18 00:00:00,Away,L,1,4,10,30,17.2,0,Dortmund,1,3,1607.533679,1459.499498,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-04-21 00:00:00,Home,L,0,1,20,15,20.5,-1.2,Mainz 05,1.2,1.7,1459.439725,1453.519871,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-04-24 00:00:00,Away,L,1,3,9,66.7,20,0.6,Union Berlin,0.4,1.6,1521.045963,1443.690241,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-05-08 00:00:00,Home,D,0,0,12,8.3,17.4,-0.7,Bayer Leverkusen,0.7,1.1,1580.405594,1435.880643,Florian Kohfeldt,FALSE
Werder Bremen,For,2021-05-15 00:00:00,Away,L,0,2,15,26.7,16.7,-0.9,Augsburg,0.9,1.5,1417.03217,1439.815995,Florian Kohfeldt,FALSE
Werder Bremen,For,2022-08-06 00:00:00,Away,D,2,2,10,40,21.5,1.2,Wolfsburg,0.8,1,1532.481338,1422.429083,Ole Werner,FALSE
Werder Bremen,For,2022-08-13 00:00:00,Home,D,2,2,5,60,16.6,1.5,Stuttgart,0.5,1.4,1474.042727,1425.494789,Ole Werner,FALSE
Werder Bremen,For,2022-08-20 00:00:00,Away,W,3,2,14,50,18.6,1.7,Dortmund,1.3,0.5,1678.114097,1426.883087,Ole Werner,FALSE
Werder Bremen,For,2022-08-28 00:00:00,Home,L,3,4,9,33.3,18.2,1.2,Eintracht Frankfurt,1.8,1.8,1527.789519,1443.071351,Ole Werner,FALSE
Werder Bremen,For,2022-09-03 00:00:00,Away,W,2,0,15,40,18.9,0,Bochum,2,0.8,1477.227258,1435.462532,Ole Werner,FALSE
Werder Bremen,For,2022-09-09 00:00:00,Home,L,0,1,11,54.5,19.8,-1.3,Augsburg,1.3,1,1439.735638,1446.658861,Ole Werner,FALSE
Werder Bremen,For,2022-09-17 00:00:00,Away,D,1,1,19,36.8,16.7,-1.1,Bayer Leverkusen,2.1,1.8,1583.326322,1436.459621,Ole Werner,FALSE
Werder Bremen,For,2022-10-01 00:00:00,Home,W,5,1,14,57.1,15.4,2.1,Monchengladbach,1.9,2.3,1556.960916,1440.451784,Ole Werner,FALSE
Werder Bremen,For,2022-10-07 00:00:00,Away,W,2,1,7,28.6,19.4,0.7,Hoffenheim,1.3,1.7,1537.169815,1453.684894,Ole Werner,FALSE
Werder Bremen,For,2022-10-15 00:00:00,Home,L,0,2,14,21.4,18.9,-1.3,Mainz 05,1.3,1.1,1516.6947,1466.042581,Ole Werner,FALSE
Werder Bremen,For,2022-10-22 00:00:00,Away,L,0,2,10,10,17.6,-0.5,Freiburg,0.5,2.9,1580.382732,1457.490224,Ole Werner,FALSE
Wolfsburg,For,2022-03-05 00:00:00,Home,W,1,0,8,37.5,19.1,-0.5,Union Berlin,0.5,1.2,1554.198109,1524.367436,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-03-12 00:00:00,Away,L,2,3,12,41.7,19.5,0.7,Freiburg,1.3,1.3,1549.335034,1535.223928,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-03-20 00:00:00,Home,L,0,2,14,21.4,19.2,-1.1,Bayer Leverkusen,1.1,1,1593.150648,1525.629855,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-04-03 00:00:00,Away,L,0,3,18,27.8,17.6,-1.1,Augsburg,1.1,1.6,1442.587833,1517.549157,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-04-09 00:00:00,Home,W,4,0,11,54.5,16,2,Arminia,2,0.4,1457.890734,1505.424464,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-04-16 00:00:00,Away,L,1,6,10,40,15.3,-0.5,Dortmund,1.5,3,1669.526188,1514.064806,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-04-22 00:00:00,Home,W,5,0,14,50,17.4,1.3,Mainz 05,3.7,0.7,1495.533666,1508.262844,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-04-30 00:00:00,Away,D,1,1,15,33.3,19.9,-0.4,Stuttgart,1.4,0.8,1448.586619,1517.896632,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-05-07 00:00:00,Away,W,1,0,5,60,26.2,-0.1,Koln,1.1,1.2,1543.844906,1515.927778,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-05-14 00:00:00,Home,D,2,2,9,22.2,18.3,0.5,Bayern Munich,1.5,2.1,1754.377832,1526.729573,Florian Kohfeldt,FALSE
Wolfsburg,For,2022-08-06 00:00:00,Home,D,2,2,11,27.3,19.8,1,Werder Bremen,1,0.8,1422.429083,1532.481338,Niko Kovac,FALSE
Wolfsburg,For,2022-08-14 00:00:00,Away,L,0,2,8,25,19.1,-0.5,Bayern Munich,0.5,2,1753.150506,1529.415632,Niko Kovac,FALSE
Wolfsburg,For,2022-08-20 00:00:00,Home,D,0,0,17,35.3,15.2,-1.3,Schalke 04,1.3,1.1,1356.145491,1525.091535,Niko Kovac,FALSE
Wolfsburg,For,2022-08-27 00:00:00,Away,L,0,2,9,44.4,17.4,-0.5,RB Leipzig,0.5,3.5,1608.304973,1520.579059,Niko Kovac,FALSE
Wolfsburg,For,2022-09-03 00:00:00,Home,L,2,4,9,33.3,14.5,1,Koln,1,2.7,1527.312556,1513.051689,Niko Kovac,FALSE
Wolfsburg,For,2022-09-10 00:00:00,Away,W,1,0,7,42.9,12.3,0,Eintracht Frankfurt,1,0.7,1547.672923,1503.461919,Niko Kovac,FALSE
Wolfsburg,For,2022-09-18 00:00:00,Away,L,0,2,5,0,19.5,-0.3,Union Berlin,0.3,1.4,1619.806837,1514.72759,Niko Kovac,FALSE
Wolfsburg,For,2022-10-01 00:00:00,Home,W,3,2,19,31.6,18.4,1,Stuttgart,2,1.5,1462.497008,1507.663052,Niko Kovac,FALSE
Wolfsburg,For,2022-10-08 00:00:00,Away,D,1,1,11,63.6,14.9,-0.8,Augsburg,1.8,2,1474.108181,1516.370342,Niko Kovac,FALSE
Wolfsburg,For,2022-10-15 00:00:00,Home,D,2,2,16,25,16.3,0.2,Monchengladbach,1.8,0.8,1553.638459,1515.159904,Niko Kovac,FALSE
Wolfsburg,For,2022-10-22 00:00:00,Away,D,2,2,8,0,20.4,-0.2,Bayer Leverkusen,1.2,2.2,1566.96365,1516.262899,Niko Kovac,FALSE
Schalke 04,For,2021-03-13 00:00:00,Away,L,0,5,5,20,19.4,-0.2,Wolfsburg,0.2,1.8,1595.538814,1377.659042,Dimitrios Grammozis,FALSE
Schalke 04,For,2021-03-20 00:00:00,Home,L,0,3,4,25,18.9,-0.2,Monchengladbach,0.2,2.4,1545.2371,1373.219621,Dimitrios Grammozis,FALSE
Schalke 04,For,2021-04-03 00:00:00,Away,L,1,2,6,33.3,13.7,0,Bayer Leverkusen,1,1,1565.733358,1367.802218,Dimitrios Grammozis,FALSE
